FECHA_CORTE;UUID;FACULTAD;ESPECIALIDAD;MODALIDAD;NIVEL_ACADEMICO;ANNIO_POSTULACION;DERPARTAMENTO;PROVINCIA;DISTRITO;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;COLEGIO;SEXO;DISCAPACIDAD;ETNIA
20240626;9ed31df8a86f8607082b690906352f63;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;SAN JUAN DE LURIGANCHO                                      ;0171 02;M;NINGUNA;BLANCO
20240626;c9b33c56adf2676b74c9fdce09e48240;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Italiano;Prueba General de Admisión;PREGRADO;2022-1;HUANCAVELICA   ;HUANCAVELICA                            ;ACORIA                                                      ;LIMA           ;LIMA                                    ;RIMAC                                                       ;Otra Institucion;M;NINGUNA;MESTIZO
20240626;3d90ff0f0a471b90c85b9942a1c610a2;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;HUANCAVELICA   ;HUANCAVELICA                            ;YAULI                                                       ;HUANCAVELICA   ;HUANCAVELICA                            ;YAULI                                                       ;Otra Institucion;M;NINGUNA;QUECHUA
20240626;3f0fdb100b88d908009981e555232c04;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;ATE                                                         ;EDELMIRA DEL PANDO;F;NINGUNA;MESTIZO
20240626;78d02ec9976294ab0031a7252a114087;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Alemán;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;TARMA                                   ;PALCAMAYO                                                   ;LIMA           ;HUAROCHIRI                              ;SANTA EULALIA                                               ;20575 JOSE ANTONIO ENCINAS FRANCO;F;NINGUNA;MESTIZO
20240626;c019ce80bd55e035da5c94513e6db120;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Italiano;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;JOSEFA CARRILLO Y ALBORNOZ;F;NINGUNA;MESTIZO
20240626;87f911c545f263e00f18d7b65957d646;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Música;Prueba General de Admisión;PREGRADO;2022-1;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;CALLAO         ;CALLAO                                  ;CALLAO                                                      ;5125 CASUARINAS;F;NINGUNA;MESTIZO
20240626;9d8c1d83c0aae866e60578af004542b1;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;HUAROCHIRI                              ;SANTA CRUZ DE COCACHACRA                                    ;LIMA           ;HUAROCHIRI                              ;SANTA CRUZ DE COCACHACRA                                    ;RICARDO PALMA DE CHOSICA;F;NINGUNA;MESTIZO
20240626;626e97a32185fdf405aa75222a3a5d02;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Educación Artística - Teatro;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;0065 MARISCAL ANDRES A. CACERES;F;NINGUNA;MESTIZO
20240626;41acf8e61a5324527aac19928e91745e;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;0055 MANUEL GONZALES PRADA;M;NINGUNA;OTROS
20240626;cbc5254069b7b4dfe1a6103538c2bcc0;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Negocios Internacionales;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;ANGELES DE JESUS;M;NINGUNA;OTROS
20240626;2ca2b90d75659c6973e5514d274c60ae;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;1279;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;5d010927cf82e8c50ab1b42d6fe22241;FACULTAD DE CIENCIAS;P.E.E. Matemática;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;1219 JOSE CARLOS MARIATEGUI;F;NINGUNA;OTROS
20240626;a89dda2b3bc55a308cf07ac479f7d9f7;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;PABLO PATRON;M;NINGUNA;MESTIZO
20240626;f80d8e81f314a82f713d5621f55c3567;FACULTAD DE CIENCIAS EMPRESARIALES;P. Turismo y Hotelería;Prueba General de Admisión;PREGRADO;2022-1;APURIMAC       ;CHINCHEROS                              ;ANCO_HUALLO                                                 ;APURIMAC       ;CHINCHEROS                              ;ANCO_HUALLO                                                 ;JOSE MARIA ARGUEDAS;M;NINGUNA;OTROS
20240626;06db01527fd2b3d0abbc32f96f533389;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;HUANCAVELICA   ;HUANCAVELICA                            ;PALCA                                                       ;LIMA           ;LIMA                                    ;ATE                                                         ;TUPAC AMARU;F;NINGUNA;QUECHUA
20240626;e59b5ff5adc96a7ef8db218ff864c15b;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;1255;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;77f82d431d71611de72a1d6e675147be;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;1197 NICOLAS DE PIEROLA;F;NINGUNA;OTROS
20240626;efad7aead01544a19c3ecd47c9caa78c;FACULTAD DE CIENCIAS;P.E.E. Matemática e Informática;Prueba General de Admisión;PREGRADO;2022-1;PIURA          ;HUANCABAMBA                             ;HUARMACA                                                    ;LIMA           ;LIMA                                    ;SAN LUIS                                                    ;0082 LA CANTUTA;M;NINGUNA;NATIVO O INDÍGENA DE LA AMAZONÍA
20240626;43e5648adef3d73bbd2189881ab106d0;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;LIMA           ;LIMA                                    ;LIMA                                                        ;INNOVA SCHOOLS - CANTA CALLAO;M;NINGUNA;MESTIZO
20240626;b668ccf89be522063a20ed1e2c29bffa;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E Educación Básica Alternativa -Educ. Primaria;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;LIMA           ;LIMA                                    ;LA VICTORIA                                                 ;1120 PEDRO ADOLFO LABARTHE EFFIO;F;NINGUNA;OTROS
20240626;785310df3933e65a58c325f075ce31ef;FACULTAD DE CIENCIAS EMPRESARIALES;P. Administración de Empresas;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;ATE                                                         ;LIMA           ;LIMA                                    ;ATE                                                         ;Otra Institucion;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;aceaf686a9b83aa8c0baef145893e81c;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P.E.E. Industria Alimentaria y Nutrición;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;HUAROCHIRI                              ;SAN MATEO                                                   ;LIMA           ;HUAROCHIRI                              ;SAN MATEO                                                   ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;7aa0f1b97074ba504494e90365198c69;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Ciencias Sociales - Psicología;Prueba General de Admisión;PREGRADO;2022-1;LAMBAYEQUE     ;CHICLAYO                                ;JOSE LEONARDO ORTIZ                                         ;LIMA           ;LIMA                                    ;CHORRILLOS                                                  ;Otra Institucion;F;NINGUNA;MESTIZO
20240626;ed5140c7203136d8bc49993006b88740;FACULTAD DE CIENCIAS SOCIALES Y HUMANIDADES;P.E.E. Inglés - Español como Lengua Extranjera;Prueba General de Admisión;PREGRADO;2022-1;JUNIN          ;HUANCAYO                                ;HUANCAYO                                                    ;JUNIN          ;HUANCAYO                                ;HUANCAYO                                                    ;NUESTRA SEÑORA DEL ROSARIO;F;NINGUNA;MESTIZO
20240626;c769da15369b371248bb681efd989bdb;FACULTAD DE TECNOLOGÍA;P.E.E. Telecomunicaciones e Informática;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LURIGANCHO                                                  ;LIMA           ;LIMA                                    ;LIMA                                                        ;FELIPE SANTIAGO ESTENOS;F;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;a2b23f7ec710dbad5b2a51b2bdd6de1f;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E.Educación Primaria -Educ.Básica Alternativa;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;LIMA                                    ;CHACLACAYO                                                  ;1218 SAN LUIS MARIA DE MONTFORT;M;NINGUNA;NO CUENTA CON INFORMACIÓN
20240626;32808c7b240ecb068dc156f5745ffde3;FACULTAD DE EDUCACIÓN INICIAL;P.E.E. Educación Inicial - Niñez Temprana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;LIMA                                                        ;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;JULIO CESAR TELLO;F;NINGUNA;MESTIZO
20240626;e451b68bd15a2f8fb9806d181cf07deb;FACULTAD DE PEDAGOGÍA Y CULTURA FÍSICA;P.E.E. Educación Física - Deportes;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;LIMA           ;LIMA                                    ;SAN MARTIN DE PORRES                                        ;3701 FE Y ALEGRIA 1;M;NINGUNA;MESTIZO
20240626;cecf847d17b610dfcba8c6fbf43760ea;FACULTAD DE AGROPECUARIA Y NUTRICIÓN;P. Nutrición Humana;Prueba General de Admisión;PREGRADO;2022-1;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;LIMA           ;HUAROCHIRI                              ;MATUCANA                                                    ;JULIO CESAR TELLO;F;NINGUNA;MESTIZO
